STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,indic_de,Demographic indicator,geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2010,,49.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2011,,49.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2012,,49.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2013,,49.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2014,,49.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2015,,50.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2016,,51.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2017,,52.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2018,,53.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2019,,55.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2020,,56.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2021,,57.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2022,,58.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2023,,58.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HR,Croatia,2024,,58.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,1995,,47.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,1996,,47.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,1997,,47.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,1998,,47.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,1999,,47.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2000,,46.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2001,,46.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2002,,46.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2003,,45.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2004,,45.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2005,,45.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2006,,45.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2007,,45.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2008,,45.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2009,,45.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2010,,45.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2011,,45.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2012,,45.7,,b,break in time series,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2013,,46.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2014,,46.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2015,,47.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2016,,48.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2017,,49.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2018,,50.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2019,,50.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2020,,52.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2021,,53.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2022,,53.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2023,,54.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",HU,Hungary,2024,,54.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,1995,,56.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,1996,,54.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,1997,,52.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,1998,,51.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,1999,,50.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2000,,49.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2001,,48.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2002,,47.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2003,,47.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2004,,47.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2005,,46.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2006,,45.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2007,,45.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2008,,45.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2009,,46.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2010,,47.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2011,,48.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2012,,50.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2013,,51.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2014,,51.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2015,,52.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2016,,52.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2017,,52.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2018,,53.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2019,,53.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2020,,53.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2021,,53.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2022,,53.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2023,,52.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IE,Ireland,2024,,52.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,1995,,55.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,1996,,55.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,1997,,55.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,1998,,54.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,1999,,53.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2000,,53.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2001,,53.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2002,,53.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2003,,53.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2004,,52.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2005,,51.8,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2006,,50.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2007,,48.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2008,,48.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2009,,48.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2010,,49.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2011,,49.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2012,,50.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2013,,50.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2014,,50.9,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2015,,51.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2016,,51.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2017,,51.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2018,,50.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2019,,49.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2020,,49.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2021,,50.3,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2022,,50.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2023,,49.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IS,Iceland,2024,,51.2,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,1995,,45.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,1996,,46.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,1997,,46.5,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,1998,,47.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,1999,,47.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2000,,48.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2001,,48.6,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2002,,49.1,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2003,,49.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2004,,50.0,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2005,,50.7,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2006,,51.4,,,,,
dataflow,ESTAT:DEMO_PJANIND(1.0),Population structure indicators at national level,A,Annual,DEPRATIO1,"Age dependency ratio, 1st variant (population 0 to 14 years and 65 years or over to population 15 to 64 years)",IT,Italy,2007,,51.9,,,,,
